,home_team,home_goals,away_goals,away_team,wcm,dif_inter_match,dif_inter_match_won,dif_inter_match_lost,dif_inter_match_tie,dif_inter_goals_sco,dif_inter_goals_con,dif_wc_match,dif_wc_match_won,dif_wc_match_lost,dif_wc_match_tied,dif_wc_goals_sco,dif_wc_goals_con,status
17257,Poland,3,0,Belgium,1,60.0,14.0,-3.0,49.0,22.0,-62.0,-14.0,-4.0,-6.0,-4.0,-22.0,-27.0,1
17258,Italy,2,1,Argentina,1,-573.0,-341.0,-113.0,-119.0,-1162.0,-570.0,2.0,2.0,-6.0,6.0,-9.0,-16.0,1
17259,Germany,0,0,England,1,-102.0,-60.0,2.0,-44.0,-213.0,58.0,40.0,38.0,3.0,-1.0,135.0,61.0,2
17260,Austria,2,2,Northern Ireland,1,-62.0,28.0,-64.0,-26.0,89.0,-253.0,16.0,9.0,8.0,-1.0,30.0,24.0,2
17261,Belgium,0,1,Russia,1,525.0,250.0,183.0,92.0,1053.0,867.0,3.0,1.0,3.0,-1.0,-9.0,18.0,3
17262,Argentina,1,3,Brazil,1,22.0,-75.0,48.0,49.0,-261.0,144.0,-28.0,-30.0,5.0,-3.0,-92.0,-12.0,3
17263,Spain,1,2,Germany,1,-208.0,-111.0,-67.0,-30.0,-613.0,-430.0,-46.0,-37.0,-4.0,-5.0,-127.0,-53.0,3
17264,France,4,1,Northern Ireland,1,495.0,346.0,50.0,99.0,1131.0,349.0,53.0,31.0,14.0,8.0,107.0,54.0,1
17265,Poland,0,0,Russia,1,585.0,264.0,180.0,141.0,1075.0,805.0,-11.0,-3.0,-3.0,-5.0,-31.0,-9.0,2
17266,Italy,3,2,Brazil,1,-551.0,-416.0,-65.0,-70.0,-1423.0,-426.0,-26.0,-28.0,-1.0,3.0,-101.0,-28.0,1
17267,Spain,0,0,England,1,-310.0,-171.0,-65.0,-74.0,-826.0,-372.0,-6.0,1.0,-1.0,-6.0,8.0,8.0,2
17268,Poland,0,2,Italy,1,457.0,186.0,178.0,93.0,808.0,714.0,-49.0,-29.0,-4.0,-16.0,-82.0,-32.0,3
17269,Germany,3,3,France,1,67.0,103.0,-47.0,11.0,538.0,-43.0,43.0,33.0,3.0,7.0,106.0,48.0,2
17270,Poland,3,2,France,1,7.0,-54.0,25.0,36.0,-56.0,42.0,-32.0,-18.0,-6.0,-8.0,-74.0,-32.0,1
17271,Italy,3,1,Germany,1,-517.0,-343.0,-106.0,-68.0,-1402.0,-629.0,-26.0,-22.0,-5.0,1.0,-98.0,-48.0,1
17272,Bulgaria,1,1,Italy,1,-143.0,-104.0,26.0,-65.0,-338.0,-7.0,-57.0,-42.0,-2.0,-13.0,-106.0,-24.0,2
17273,Spain,0,1,Brazil,1,-242.0,-184.0,-26.0,-32.0,-634.0,-227.0,-46.0,-43.0,0.0,-3.0,-130.0,-33.0,3
17274,Canada,0,1,France,1,-397.0,-248.0,-66.0,-83.0,-923.0,-511.0,-63.0,-34.0,-16.0,-13.0,-120.0,-72.0,3
17275,Russia,6,0,Hungary,1,-64.0,-33.0,-40.0,9.0,-228.0,-224.0,13.0,4.0,2.0,7.0,-10.0,-3.0,1
17276,Argentina,3,1,South Korea,1,63.0,33.0,17.0,13.0,197.0,211.0,47.0,37.0,4.0,6.0,103.0,23.0,1
17277,Morocco,0,0,Poland,1,-257.0,-79.0,-127.0,-51.0,-569.0,-634.0,-18.0,-14.0,-4.0,0.0,-32.0,-23.0,2
17278,Algeria,1,1,Northern Ireland,1,-165.0,-4.0,-127.0,-34.0,-153.0,-540.0,0.0,0.0,2.0,-2.0,0.0,-4.0,2
17279,Mexico,2,1,Belgium,1,111.0,116.0,-43.0,38.0,165.0,-279.0,9.0,-4.0,8.0,5.0,-8.0,26.0,1
17280,Portugal,1,0,England,1,-360.0,-264.0,-12.0,-84.0,-1139.0,-252.0,-39.0,-15.0,-9.0,-15.0,-42.0,-29.0,1
17281,Paraguay,1,0,Iraq,1,225.0,50.0,106.0,69.0,246.0,462.0,24.0,7.0,7.0,10.0,29.0,34.0,1
17282,Uruguay,1,1,Germany,1,-13.0,-130.0,91.0,26.0,-626.0,56.0,-53.0,-43.0,-2.0,-8.0,-139.0,-51.0,2
17283,Scotland,0,1,Denmark,1,-392.0,-198.0,-119.0,-75.0,-806.0,-516.0,3.0,-5.0,6.0,2.0,-5.0,15.0,3
17284,Italy,1,1,Argentina,1,-573.0,-341.0,-113.0,-119.0,-1162.0,-570.0,2.0,2.0,-6.0,6.0,-9.0,-16.0,2
17285,France,1,1,Russia,1,578.0,318.0,155.0,105.0,1131.0,763.0,21.0,15.0,3.0,3.0,43.0,23.0,2
17286,South Korea,1,1,Bulgaria,1,653.0,412.0,70.0,171.0,1303.0,366.0,8.0,3.0,4.0,1.0,12.0,17.0,2
17287,Hungary,2,0,Canada,1,-117.0,-37.0,-49.0,-31.0,20.0,-28.0,29.0,15.0,11.0,3.0,87.0,52.0,1
17288,Brazil,1,0,Algeria,1,761.0,526.0,89.0,146.0,1843.0,643.0,96.0,70.0,11.0,15.0,216.0,86.0,1
17289,England,0,0,Morocco,1,419.0,296.0,53.0,70.0,1376.0,491.0,53.0,27.0,10.0,16.0,77.0,42.0,2
17290,Northern Ireland,1,2,Spain,1,-354.0,-338.0,64.0,-80.0,-1056.0,124.0,-50.0,-27.0,-13.0,-10.0,-86.0,-49.0,3
17291,Mexico,1,1,Paraguay,1,480.0,359.0,37.0,84.0,1119.0,215.0,30.0,9.0,17.0,4.0,30.0,60.0,2
17292,Poland,1,0,Portugal,1,198.0,47.0,86.0,65.0,332.0,395.0,4.0,2.0,3.0,-1.0,-3.0,10.0,1
17293,Iraq,1,2,Belgium,1,-594.0,-293.0,-186.0,-115.0,-1200.0,-956.0,-45.0,-20.0,-16.0,-9.0,-67.0,-68.0,3
17294,Germany,2,1,Scotland,1,456.0,333.0,31.0,92.0,1325.0,420.0,86.0,63.0,10.0,13.0,201.0,84.0,1
17295,Denmark,6,1,Uruguay,1,-51.0,-5.0,-3.0,-43.0,107.0,40.0,-36.0,-15.0,-14.0,-7.0,-57.0,-48.0,1
17296,Hungary,0,3,France,1,-514.0,-285.0,-115.0,-114.0,-903.0,-539.0,-34.0,-19.0,-5.0,-10.0,-33.0,-20.0,3
17297,Russia,2,0,Canada,1,-181.0,-70.0,-89.0,-22.0,-208.0,-252.0,42.0,19.0,13.0,10.0,77.0,49.0,1
17298,South Korea,2,3,Italy,1,510.0,308.0,96.0,106.0,965.0,359.0,-49.0,-39.0,2.0,-12.0,-94.0,-7.0,3
17299,Argentina,2,0,Bulgaria,1,716.0,445.0,87.0,184.0,1500.0,577.0,55.0,40.0,8.0,7.0,115.0,40.0,1
17300,Paraguay,2,2,Belgium,1,-369.0,-243.0,-80.0,-46.0,-954.0,-494.0,-21.0,-13.0,-9.0,1.0,-38.0,-34.0,2
17301,Mexico,1,0,Iraq,1,705.0,409.0,143.0,153.0,1365.0,677.0,54.0,16.0,24.0,14.0,59.0,94.0,1
17302,Portugal,1,3,Morocco,1,59.0,32.0,41.0,-14.0,237.0,239.0,14.0,12.0,1.0,1.0,35.0,13.0,3
17303,England,3,0,Poland,1,162.0,217.0,-74.0,19.0,807.0,-143.0,35.0,13.0,6.0,16.0,45.0,19.0,1
17304,Northern Ireland,0,3,Brazil,1,-596.0,-522.0,38.0,-112.0,-1690.0,-103.0,-96.0,-70.0,-13.0,-13.0,-216.0,-82.0,3
17305,Algeria,0,3,Spain,1,-519.0,-342.0,-63.0,-114.0,-1209.0,-416.0,-50.0,-27.0,-11.0,-12.0,-86.0,-53.0,3
17306,Scotland,0,0,Uruguay,1,-443.0,-203.0,-122.0,-118.0,-699.0,-476.0,-33.0,-20.0,-8.0,-5.0,-62.0,-33.0,2
17307,Denmark,2,0,Germany,1,-64.0,-135.0,88.0,-17.0,-519.0,96.0,-89.0,-58.0,-16.0,-15.0,-196.0,-99.0,1
17308,Mexico,2,0,Bulgaria,1,651.0,392.0,112.0,147.0,1289.0,504.0,31.0,13.0,12.0,6.0,38.0,45.0,1
17309,Russia,3,4,Belgium,1,-525.0,-250.0,-183.0,-92.0,-1053.0,-867.0,-3.0,-1.0,-3.0,1.0,9.0,-18.0,3
17310,Brazil,4,0,Poland,1,94.0,230.0,-113.0,-23.0,615.0,-288.0,75.0,57.0,5.0,13.0,183.0,60.0,1
17311,Argentina,1,0,Uruguay,1,69.0,128.0,-84.0,25.0,386.0,-115.0,25.0,19.0,3.0,3.0,50.0,19.0,1
17312,Italy,0,2,France,1,-450.0,-240.0,-153.0,-57.0,-864.0,-672.0,17.0,11.0,-2.0,8.0,8.0,0.0,3
17313,Morocco,0,1,Germany,1,-317.0,-236.0,-55.0,-26.0,-1163.0,-549.0,-93.0,-65.0,-13.0,-15.0,-212.0,-103.0,3
17314,England,3,0,Paraguay,1,591.0,474.0,3.0,114.0,1783.0,289.0,42.0,22.0,9.0,11.0,61.0,26.0,1
17315,Denmark,1,5,Spain,1,144.0,-24.0,155.0,13.0,94.0,526.0,-43.0,-21.0,-12.0,-10.0,-69.0,-46.0,3
17316,Brazil,1,1,France,1,101.0,176.0,-88.0,13.0,559.0,-246.0,43.0,39.0,-1.0,5.0,109.0,28.0,2
17317,Mexico,0,0,Germany,1,-9.0,-55.0,32.0,14.0,-451.0,-132.0,-52.0,-51.0,5.0,-6.0,-166.0,-27.0,2
17318,Argentina,2,1,England,1,-46.0,-62.0,9.0,7.0,-453.0,-1.0,12.0,14.0,4.0,-6.0,46.0,29.0,1
17319,Spain,1,1,Belgium,1,-88.0,60.0,-142.0,-6.0,3.0,-577.0,15.0,10.0,-1.0,6.0,31.0,0.0,2
17320,France,0,2,Germany,1,-67.0,-103.0,47.0,-11.0,-538.0,43.0,-43.0,-33.0,-3.0,-7.0,-106.0,-48.0,3
17321,Argentina,2,0,Belgium,1,176.0,169.0,-68.0,75.0,376.0,-206.0,33.0,23.0,4.0,6.0,69.0,21.0,1
17322,France,4,2,Belgium,1,53.0,68.0,-28.0,13.0,78.0,-104.0,18.0,14.0,0.0,4.0,52.0,5.0,1
17323,Argentina,3,2,Germany,1,56.0,-2.0,7.0,51.0,-240.0,-59.0,-28.0,-24.0,1.0,-5.0,-89.0,-32.0,1
17324,Argentina,0,1,Cameroon,1,381.0,258.0,56.0,67.0,970.0,399.0,58.0,39.0,11.0,8.0,119.0,50.0,3
17325,Russia,0,2,Romania,1,33.0,28.0,-2.0,7.0,88.0,-9.0,24.0,11.0,8.0,5.0,47.0,22.0,3
17326,United Arab Emirates,0,2,Colombia,1,-118.0,-64.0,-17.0,-37.0,-180.0,-113.0,-19.0,-9.0,-7.0,-3.0,-30.0,-19.0,3
17327,Italy,1,0,Austria,1,107.0,78.0,-39.0,68.0,178.0,-70.0,54.0,33.0,4.0,17.0,85.0,30.0,1
17328,United States,1,5,Czechoslovakia,1,514.0,232.0,178.0,104.0,733.0,646.0,3.0,-3.0,5.0,1.0,-7.0,17.0,3
17329,Brazil,2,1,Sweden,1,537.0,436.0,-1.0,102.0,1426.0,249.0,58.0,54.0,-1.0,5.0,149.0,32.0,1
17330,Germany,4,1,Yugoslavia,1,712.0,438.0,126.0,148.0,1676.0,748.0,72.0,51.0,9.0,12.0,166.0,79.0,1
17331,Costa Rica,1,0,Scotland,1,212.0,101.0,45.0,66.0,365.0,132.0,-5.0,1.0,-4.0,-2.0,-6.0,-13.0,1
17332,England,1,1,Republic of Ireland,1,706.0,490.0,70.0,146.0,1894.0,557.0,56.0,27.0,16.0,13.0,81.0,54.0,2
17333,Belgium,2,0,South Korea,1,-113.0,-136.0,85.0,-62.0,-179.0,417.0,14.0,14.0,0.0,0.0,34.0,2.0,1
17334,Netherlands,1,1,Egypt,1,581.0,328.0,130.0,123.0,1417.0,730.0,43.0,27.0,6.0,10.0,81.0,36.0,2
17335,Uruguay,0,0,Spain,1,195.0,-19.0,158.0,56.0,-13.0,486.0,-7.0,-6.0,2.0,-3.0,-12.0,2.0,2
17336,Argentina,2,0,Russia,1,701.0,419.0,115.0,167.0,1429.0,661.0,36.0,24.0,7.0,5.0,60.0,39.0,1
17337,Cameroon,2,1,Romania,1,353.0,189.0,57.0,107.0,547.0,253.0,2.0,-4.0,4.0,2.0,-12.0,11.0,1
17338,Yugoslavia,1,0,Colombia,1,-109.0,-27.0,-45.0,-37.0,10.0,-91.0,15.0,7.0,3.0,5.0,28.0,16.0,1
17339,Italy,1,0,United States,1,-335.0,-149.0,-157.0,-29.0,-461.0,-499.0,50.0,37.0,-2.0,15.0,91.0,15.0,1
17340,Austria,0,1,Czechoslovakia,1,72.0,5.0,60.0,7.0,94.0,217.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,3
17341,Germany,5,1,United Arab Emirates,1,721.0,475.0,98.0,148.0,1866.0,770.0,106.0,67.0,19.0,20.0,224.0,114.0,1
17342,Brazil,1,0,Costa Rica,1,278.0,305.0,-55.0,28.0,981.0,85.0,91.0,68.0,10.0,13.0,210.0,77.0,1
17343,Sweden,1,2,Scotland,1,-47.0,-30.0,-9.0,-8.0,-80.0,-32.0,28.0,15.0,7.0,6.0,55.0,32.0,3
17344,England,0,0,Netherlands,1,208.0,173.0,-21.0,56.0,583.0,-2.0,19.0,2.0,8.0,9.0,5.0,16.0,2
17345,Republic of Ireland,0,0,Egypt,1,83.0,11.0,39.0,33.0,106.0,171.0,6.0,2.0,-2.0,6.0,5.0,-2.0,2
17346,South Korea,1,3,Spain,1,201.0,76.0,57.0,68.0,176.0,160.0,-29.0,-24.0,1.0,-6.0,-65.0,-2.0,3
17347,Belgium,3,1,Uruguay,1,-107.0,-41.0,-16.0,-50.0,10.0,91.0,-8.0,-4.0,-1.0,-3.0,-19.0,-2.0,1
17348,Argentina,1,1,Romania,1,734.0,447.0,113.0,174.0,1517.0,652.0,60.0,35.0,15.0,10.0,107.0,61.0,2
17349,Cameroon,0,4,Russia,1,320.0,161.0,59.0,100.0,459.0,262.0,-22.0,-15.0,-4.0,-3.0,-59.0,-11.0,3
17350,Germany,1,1,Colombia,1,603.0,411.0,81.0,111.0,1686.0,657.0,87.0,58.0,12.0,17.0,194.0,95.0,2
17351,Yugoslavia,4,1,United Arab Emirates,1,9.0,37.0,-28.0,0.0,190.0,22.0,34.0,16.0,10.0,8.0,58.0,35.0,1
17352,Italy,2,0,Czechoslovakia,1,179.0,83.0,21.0,75.0,272.0,147.0,53.0,34.0,3.0,16.0,84.0,32.0,1
17353,Austria,2,1,United States,1,-442.0,-227.0,-118.0,-97.0,-639.0,-429.0,-4.0,4.0,-6.0,-2.0,6.0,-15.0,1
17354,Brazil,1,0,Scotland,1,490.0,406.0,-10.0,94.0,1346.0,217.0,86.0,69.0,6.0,11.0,204.0,64.0,1
17355,Sweden,1,2,Costa Rica,1,-259.0,-131.0,-54.0,-74.0,-445.0,-164.0,33.0,14.0,11.0,8.0,61.0,45.0,3
17356,South Korea,0,1,Uruguay,1,6.0,95.0,-101.0,12.0,189.0,-326.0,-22.0,-18.0,-1.0,-3.0,-53.0,-4.0,3
17357,Belgium,1,2,Spain,1,88.0,-60.0,142.0,6.0,-3.0,577.0,-15.0,-10.0,1.0,-6.0,-31.0,0.0,3
17358,Republic of Ireland,1,1,Netherlands,1,-498.0,-317.0,-91.0,-90.0,-1311.0,-559.0,-37.0,-25.0,-8.0,-4.0,-76.0,-38.0,2
17359,England,1,0,Egypt,1,789.0,501.0,109.0,179.0,2000.0,728.0,62.0,29.0,14.0,19.0,86.0,52.0,1
17360,Cameroon,2,1,Colombia,1,278.0,151.0,32.0,95.0,476.0,199.0,1.0,-5.0,2.0,4.0,-14.0,13.0,1
17361,Czechoslovakia,4,1,Costa Rica,1,-452.0,-194.0,-141.0,-117.0,-714.0,-488.0,12.0,6.0,6.0,0.0,25.0,17.0,1
17362,Brazil,0,1,Argentina,1,-22.0,75.0,-48.0,-49.0,261.0,-144.0,28.0,30.0,-5.0,3.0,92.0,12.0,3
17363,Germany,2,1,Netherlands,1,106.0,113.0,-19.0,12.0,370.0,56.0,59.0,40.0,11.0,8.0,140.0,77.0,1
17364,Republic of Ireland,0,0,Romania,1,74.0,19.0,34.0,21.0,76.0,96.0,-8.0,-6.0,-5.0,3.0,-20.0,-22.0,2
17365,Italy,2,0,Uruguay,1,-504.0,-213.0,-197.0,-94.0,-776.0,-685.0,27.0,21.0,-3.0,9.0,41.0,3.0,1
17366,Spain,1,2,Yugoslavia,1,504.0,327.0,59.0,118.0,1063.0,318.0,26.0,14.0,5.0,7.0,39.0,26.0,3
17367,England,1,0,Belgium,1,222.0,231.0,-77.0,68.0,829.0,-205.0,21.0,9.0,0.0,12.0,23.0,-8.0,1
17368,Yugoslavia,0,0,Argentina,1,-768.0,-436.0,-133.0,-199.0,-1436.0,-689.0,-44.0,-27.0,-10.0,-7.0,-77.0,-47.0,2
17369,Italy,1,0,Republic of Ireland,1,87.0,87.0,-34.0,34.0,279.0,-14.0,70.0,43.0,14.0,13.0,118.0,67.0,1
17370,Germany,1,0,Czechoslovakia,1,696.0,426.0,127.0,143.0,1674.0,776.0,79.0,56.0,8.0,15.0,182.0,80.0,1
17371,England,3,2,Cameroon,1,427.0,320.0,47.0,60.0,1423.0,400.0,46.0,25.0,7.0,14.0,73.0,21.0,1
17372,Italy,1,1,Argentina,1,-573.0,-341.0,-113.0,-119.0,-1162.0,-570.0,2.0,2.0,-6.0,6.0,-9.0,-16.0,2
17373,Germany,1,1,England,1,-102.0,-60.0,2.0,-44.0,-213.0,58.0,40.0,38.0,3.0,-1.0,135.0,61.0,2
17374,Italy,2,1,England,1,-619.0,-403.0,-104.0,-112.0,-1615.0,-571.0,14.0,16.0,-2.0,0.0,37.0,13.0,1
17375,Germany,1,0,Argentina,1,-56.0,2.0,-7.0,-51.0,240.0,59.0,28.0,24.0,-1.0,5.0,89.0,32.0,1
17376,Germany,1,0,Bolivia,1,683.0,474.0,65.0,144.0,1823.0,583.0,103.0,67.0,17.0,19.0,225.0,105.0,1
17377,Spain,2,2,South Korea,1,-201.0,-76.0,-57.0,-68.0,-176.0,-160.0,29.0,24.0,-1.0,6.0,65.0,2.0,2
17378,United States,1,1,Switzerland,1,-103.0,29.0,-102.0,-30.0,-134.0,-437.0,-4.0,-4.0,2.0,-2.0,-13.0,-2.0,2
17379,Italy,0,1,Republic of Ireland,1,87.0,87.0,-34.0,34.0,279.0,-14.0,70.0,43.0,14.0,13.0,118.0,67.0,3
17380,Colombia,1,3,Romania,1,75.0,38.0,25.0,12.0,71.0,54.0,1.0,1.0,2.0,-2.0,2.0,-2.0,3
17381,Belgium,1,0,Morocco,1,197.0,65.0,130.0,2.0,547.0,696.0,32.0,18.0,10.0,4.0,54.0,50.0,1
17382,Norway,1,0,Mexico,1,-588.0,-379.0,-71.0,-138.0,-1192.0,-315.0,-49.0,-14.0,-24.0,-11.0,-53.0,-90.0,1
17383,Cameroon,2,2,Sweden,1,178.0,103.0,-9.0,84.0,195.0,-6.0,-28.0,-15.0,-7.0,-6.0,-62.0,-30.0,2
17384,Brazil,2,0,Russia,1,679.0,494.0,67.0,118.0,1690.0,517.0,64.0,54.0,2.0,8.0,152.0,51.0,1
17385,Netherlands,2,1,Saudi Arabia,1,135.0,82.0,24.0,29.0,593.0,312.0,34.0,24.0,0.0,10.0,75.0,9.0,1
17386,Argentina,4,0,Greece,1,769.0,473.0,108.0,188.0,1598.0,686.0,71.0,41.0,17.0,13.0,132.0,73.0,1
17387,Germany,1,1,Spain,1,208.0,111.0,67.0,30.0,613.0,430.0,46.0,37.0,4.0,5.0,127.0,53.0,2
17388,Nigeria,3,0,Bulgaria,1,-42.0,-5.0,-37.0,0.0,-47.0,-146.0,-5.0,3.0,-3.0,-5.0,1.0,-23.0,1
17389,Romania,1,4,Switzerland,1,-599.0,-226.0,-259.0,-114.0,-950.0,-1018.0,-16.0,-4.0,-9.0,-3.0,-20.0,-32.0,3
17390,United States,2,1,Colombia,1,421.0,217.0,132.0,72.0,745.0,527.0,11.0,-1.0,9.0,3.0,5.0,32.0,1
17391,Italy,1,0,Norway,1,80.0,91.0,-67.0,56.0,241.0,-182.0,75.0,43.0,14.0,18.0,121.0,69.0,1
17392,South Korea,0,0,Bolivia,1,676.0,439.0,55.0,182.0,1386.0,313.0,28.0,6.0,14.0,8.0,33.0,50.0,2
17393,Mexico,2,1,Republic of Ireland,1,595.0,375.0,104.0,116.0,1230.0,483.0,44.0,14.0,24.0,6.0,50.0,88.0,1
17394,Brazil,3,0,Cameroon,1,359.0,333.0,8.0,18.0,1231.0,255.0,86.0,69.0,6.0,11.0,211.0,62.0,1
17395,Sweden,3,1,Russia,1,142.0,58.0,68.0,16.0,264.0,268.0,6.0,0.0,3.0,3.0,3.0,19.0,1
17396,Belgium,1,0,Netherlands,1,-14.0,-58.0,56.0,-12.0,-246.0,203.0,-2.0,-7.0,8.0,-3.0,-18.0,24.0,1
17397,Saudi Arabia,2,1,Morocco,1,76.0,41.0,50.0,-15.0,200.0,181.0,0.0,1.0,2.0,-3.0,-3.0,17.0,1
17398,Argentina,2,1,Nigeria,1,758.0,450.0,124.0,184.0,1547.0,723.0,60.0,37.0,11.0,12.0,114.0,63.0,1
17399,Bulgaria,4,0,Greece,1,53.0,28.0,21.0,4.0,98.0,109.0,16.0,1.0,9.0,6.0,17.0,33.0,1
17400,United States,0,1,Romania,1,496.0,255.0,157.0,84.0,816.0,581.0,12.0,0.0,11.0,1.0,7.0,30.0,3
17401,Switzerland,0,2,Colombia,1,524.0,188.0,234.0,102.0,879.0,964.0,15.0,3.0,7.0,5.0,18.0,34.0,3
17402,Germany,3,2,South Korea,1,7.0,35.0,10.0,-38.0,437.0,270.0,75.0,61.0,3.0,11.0,192.0,55.0,1
17403,Bolivia,1,3,Spain,1,-475.0,-363.0,2.0,-114.0,-1210.0,-153.0,-57.0,-30.0,-13.0,-14.0,-98.0,-52.0,3
17404,Republic of Ireland,0,0,Norway,1,-7.0,4.0,-33.0,22.0,-38.0,-168.0,5.0,0.0,0.0,5.0,3.0,2.0,2
17405,Italy,1,1,Mexico,1,-508.0,-288.0,-138.0,-82.0,-951.0,-497.0,26.0,29.0,-10.0,7.0,68.0,-21.0,2
17406,Brazil,1,1,Sweden,1,537.0,436.0,-1.0,102.0,1426.0,249.0,58.0,54.0,-1.0,5.0,149.0,32.0,2
17407,Russia,6,1,Cameroon,1,-320.0,-161.0,-59.0,-100.0,-459.0,-262.0,22.0,15.0,4.0,3.0,59.0,11.0,1
17408,Morocco,1,2,Netherlands,1,-211.0,-123.0,-74.0,-14.0,-793.0,-493.0,-34.0,-25.0,-2.0,-7.0,-72.0,-26.0,3
17409,Belgium,0,1,Saudi Arabia,1,121.0,24.0,80.0,17.0,347.0,515.0,32.0,17.0,8.0,7.0,57.0,33.0,3
17410,Greece,0,2,Nigeria,1,-11.0,-23.0,16.0,-4.0,-51.0,37.0,-11.0,-4.0,-6.0,-1.0,-18.0,-10.0,3
17411,Argentina,0,2,Bulgaria,1,716.0,445.0,87.0,184.0,1500.0,577.0,55.0,40.0,8.0,7.0,115.0,40.0,3
17412,Germany,3,2,Belgium,1,120.0,171.0,-75.0,24.0,616.0,-147.0,61.0,47.0,3.0,11.0,158.0,53.0,1
17413,Spain,3,0,Switzerland,1,-129.0,112.0,-220.0,-21.0,194.0,-737.0,26.0,18.0,1.0,7.0,49.0,8.0,1
17414,Saudi Arabia,1,3,Sweden,1,262.0,168.0,35.0,59.0,442.0,84.0,-35.0,-16.0,-8.0,-11.0,-69.0,-34.0,3
17415,Romania,3,2,Argentina,1,-734.0,-447.0,-113.0,-174.0,-1517.0,-652.0,-60.0,-35.0,-15.0,-10.0,-107.0,-61.0,1
17416,Netherlands,2,0,Republic of Ireland,1,498.0,317.0,91.0,90.0,1311.0,559.0,37.0,25.0,8.0,4.0,76.0,38.0,1
17417,United States,0,1,Brazil,1,-216.0,-267.0,92.0,-41.0,-962.0,73.0,-76.0,-65.0,1.0,-12.0,-192.0,-43.0,3
17418,Nigeria,1,2,Italy,1,-185.0,-109.0,-11.0,-65.0,-385.0,-153.0,-62.0,-39.0,-5.0,-18.0,-105.0,-47.0,3
17419,Mexico,1,1,Bulgaria,1,651.0,392.0,112.0,147.0,1289.0,504.0,31.0,13.0,12.0,6.0,38.0,45.0,2
17420,Italy,2,1,Spain,1,-309.0,-232.0,-39.0,-38.0,-789.0,-199.0,20.0,15.0,-1.0,6.0,29.0,5.0,1
17421,Netherlands,2,3,Brazil,1,-140.0,-186.0,60.0,-14.0,-391.0,147.0,-59.0,-46.0,-7.0,-6.0,-143.0,-57.0,3
17422,Bulgaria,2,1,Germany,1,-660.0,-447.0,-80.0,-133.0,-1740.0,-636.0,-83.0,-64.0,-7.0,-12.0,-204.0,-72.0,1
17423,Romania,2,2,Sweden,1,-175.0,-86.0,-66.0,-23.0,-352.0,-259.0,-30.0,-11.0,-11.0,-8.0,-50.0,-41.0,2
17424,Bulgaria,1,2,Italy,1,-143.0,-104.0,26.0,-65.0,-338.0,-7.0,-57.0,-42.0,-2.0,-13.0,-106.0,-24.0,3
17425,Sweden,0,1,Brazil,1,-537.0,-436.0,1.0,-102.0,-1426.0,-249.0,-58.0,-54.0,1.0,-5.0,-149.0,-32.0,3
17426,Sweden,4,0,Bulgaria,1,157.0,84.0,40.0,33.0,335.0,184.0,25.0,16.0,4.0,5.0,58.0,20.0,1
17427,Brazil,0,0,Italy,1,551.0,416.0,65.0,70.0,1423.0,426.0,26.0,28.0,1.0,-3.0,101.0,28.0,2
17428,Brazil,2,1,Scotland,1,490.0,406.0,-10.0,94.0,1346.0,217.0,86.0,69.0,6.0,11.0,204.0,64.0,1
17429,Morocco,2,2,Norway,1,280.0,198.0,-16.0,98.0,480.0,-102.0,8.0,0.0,6.0,2.0,7.0,14.0,2
17430,Italy,2,2,Chile,1,-43.0,67.0,-129.0,19.0,137.0,-293.0,50.0,34.0,2.0,14.0,88.0,28.0,2
17431,Cameroon,1,1,Austria,1,299.0,161.0,18.0,120.0,370.0,101.0,-6.0,-8.0,-1.0,3.0,-25.0,-4.0,2
17432,Paraguay,0,0,Bulgaria,1,171.0,33.0,75.0,63.0,170.0,289.0,1.0,4.0,-5.0,2.0,8.0,-15.0,2
17433,Saudi Arabia,0,1,Denmark,1,-177.0,-60.0,-93.0,-24.0,-444.0,-464.0,-4.0,-6.0,5.0,-3.0,-19.0,13.0,3
17434,France,3,0,South Africa,1,694.0,371.0,180.0,143.0,1310.0,887.0,57.0,32.0,16.0,9.0,109.0,61.0,1
17435,Spain,2,3,Nigeria,1,494.0,341.0,50.0,103.0,1174.0,352.0,42.0,24.0,6.0,12.0,76.0,42.0,3
17436,South Korea,1,3,Mexico,1,2.0,20.0,-42.0,24.0,14.0,-138.0,-23.0,-10.0,-8.0,-5.0,-26.0,-28.0,3
17437,Netherlands,0,0,Belgium,1,14.0,58.0,-56.0,12.0,246.0,-203.0,2.0,7.0,-8.0,3.0,18.0,-24.0,2
17438,Argentina,1,0,Japan,1,270.0,181.0,-1.0,90.0,569.0,193.0,60.0,38.0,12.0,10.0,117.0,64.0,1
17439,Yugoslavia,1,0,Iran,1,-342.0,-219.0,-34.0,-89.0,-656.0,-126.0,22.0,14.0,4.0,4.0,51.0,22.0,1
17440,Jamaica,1,3,Croatia,1,-177.0,-154.0,25.0,-48.0,-482.0,-39.0,-20.0,-10.0,-6.0,-4.0,-32.0,-17.0,3
17441,England,2,0,Tunisia,1,371.0,302.0,10.0,59.0,1308.0,325.0,54.0,27.0,10.0,17.0,78.0,39.0,1
17442,Romania,1,0,Colombia,1,-75.0,-38.0,-25.0,-12.0,-71.0,-54.0,-1.0,-1.0,-2.0,2.0,-2.0,2.0,1
